customer_id,full_name,gender,age,city,country,signup_date,loyalty_tier
C002716,Katherine Stone,Non-binary,69,Chicago,United States,2022-03-18,Silver
C002717,Michelle Tyler,Female,34,Vancouver,Canada,2019-08-20,Gold
C002718,Paul Sheppard,Female,28,Leeds,United Kingdom,2018-06-11,Gold
C002719,Catherine George,Female,45,Bangalore,India,2020-11-14,Silver
C002720,Justin Mcbride,Female,53,Dubai,UAE,2018-04-08,Silver
C002721,Carl Harris,Male,37,Glasgow,United Kingdom,2021-03-28,Silver
C002722,Justin York,Female,20,Ajman,UAE,2023-12-01,Gold
C002723,William Hunter,Female,69,Montreal,Canada,2022-05-12,Platinum
C002724,Joshua Henderson,Non-binary,39,Calgary,Canada,2019-02-16,Platinum
C002725,April Turner,Male,49,Hyderabad,India,2020-05-25,Silver
C002726,Kelly Patton,Non-binary,38,Dubai,UAE,2022-04-30,Platinum
C002727,Jill Ray,Male,33,Manchester,United Kingdom,2018-08-20,Silver
C002728,Kelly Andersen,Non-binary,69,Los Angeles,United States,2020-01-07,Gold
C002729,Joshua Clark,Non-binary,18,New York,United States,2024-04-07,Gold
C002730,Robert Young,Non-binary,58,Los Angeles,United States,2021-12-02,Gold
C002731,Elijah Wall,Non-binary,25,Sydney,Australia,2018-06-24,Gold
C002732,Lindsey Robinson,Male,23,Paris,France,2024-02-10,Platinum
C002733,Carl Dean,Non-binary,32,Leeds,United Kingdom,2019-10-16,Silver
C002734,David James,Female,58,Houston,United States,2022-07-03,Silver
C002735,Jennifer Miller,Non-binary,63,Toulouse,France,2019-08-02,Silver
C002736,Jeffery Neal,Male,50,Leeds,United Kingdom,2018-01-20,Silver
C002737,Andrea Oconnor,Male,52,Marseille,France,2022-11-23,Platinum
C002738,Melissa Lee MD,Male,29,New York,United States,2020-09-25,Gold
C002739,Samantha Jacobs,Female,58,Lyon,France,2023-01-15,Silver
C002740,Christian Riddle,Non-binary,36,Ottawa,Canada,2019-11-10,Silver
C002741,Alexander Munoz,Non-binary,18,Melbourne,Australia,2023-07-28,Platinum
C002742,Caleb Rodriguez,Male,22,Bangalore,India,2018-07-11,Silver
C002743,Andrea Bowman,Non-binary,66,Sydney,Australia,2024-12-15,Silver
C002744,Gavin Nelson,Non-binary,61,Dubai,UAE,2018-10-02,Silver
C002745,Courtney Smith,Non-binary,22,Adelaide,Australia,2022-11-04,Silver
C002746,Wayne Gray,Female,65,Perth,Australia,2024-11-24,Silver
C002747,Timothy Thompson,Female,38,Sharjah,UAE,2022-08-24,Platinum
C002748,Elizabeth Nicholson,Non-binary,28,Lyon,France,2018-05-13,Gold
C002749,Joseph Graves PhD,Female,38,Calgary,Canada,2024-10-09,Gold
C002750,Lisa Mosley,Female,46,Calgary,Canada,2019-04-20,Silver
C002751,Travis Price,Male,26,Calgary,Canada,2024-09-15,Silver
C002752,Patrick Faulkner,Female,18,Frankfurt,Germany,2021-09-11,Gold
C002753,Linda Atkinson,Non-binary,29,Munich,Germany,2019-11-06,Silver
C002754,Cameron Smith,Male,35,Calgary,Canada,2020-11-14,Silver
C002755,Brittney Martinez,Male,37,Ajman,UAE,2022-09-03,Silver
C002756,Nicolas Brown,Non-binary,64,Toulouse,France,2022-03-31,Silver
C002757,Vanessa Zimmerman,Non-binary,21,Frankfurt,Germany,2021-01-02,Platinum
C002758,Lee Mann,Non-binary,48,Chicago,United States,2023-03-04,Silver
C002759,William Lindsey,Female,69,Nice,France,2019-11-04,Silver
C002760,Desiree Patterson,Non-binary,28,Birmingham,United Kingdom,2020-11-17,Gold
C002761,Sierra Cervantes,Male,56,Ottawa,Canada,2019-02-07,Gold
C002762,Scott Meza,Non-binary,26,Brisbane,Australia,2021-02-22,Gold
C002763,Erik Davis,Male,46,Dubai,UAE,2021-02-23,Silver
C002764,Nicholas Duffy,Non-binary,32,Marseille,France,2020-08-29,Gold
C002765,Anthony Paul,Non-binary,39,Sharjah,UAE,2022-11-29,Gold
C002766,Katherine Baxter,Female,68,Lyon,France,2023-05-20,Gold
C002767,Jessica Romero,Non-binary,33,Nice,France,2024-12-01,Gold
C002768,Karen Robertson,Female,19,Al Ain,UAE,2020-08-31,Gold
C002769,Dr. Melissa Sullivan DDS,Male,57,Houston,United States,2020-09-26,Silver
C002770,Nichole Klein,Non-binary,64,Ajman,UAE,2020-04-06,Silver
C002771,Nicole Sanchez,Female,63,Vancouver,Canada,2019-03-21,Silver
C002772,Tiffany Morrow,Male,32,Leeds,United Kingdom,2023-05-21,Silver
C002773,Kelsey Lynch,Female,53,Adelaide,Australia,2019-03-30,Gold
C002774,Traci Craig,Female,56,Perth,Australia,2022-07-25,Silver
C002775,Kelly Walker,Non-binary,25,Nice,France,2020-07-07,Gold
C002776,Ryan Palmer,Non-binary,36,Nice,France,2020-02-11,Gold
C002777,Jenny Gray,Female,34,Toronto,Canada,2019-09-27,Silver
C002778,Brian Sloan,Non-binary,59,London,United Kingdom,2024-06-26,Silver
C002779,Joshua Miranda,Male,46,Perth,Australia,2023-04-29,Silver
C002780,Edwin Carter,Female,66,Cologne,Germany,2020-09-02,Silver
C002781,Oscar Carroll,Female,30,Chennai,India,2024-01-04,Gold
C002782,Eric Fitzpatrick,Non-binary,26,Delhi,India,2020-09-29,Platinum
C002783,Samantha Johnson,Female,53,New York,United States,2022-01-22,Silver
C002784,Luke Freeman,Non-binary,19,Perth,Australia,2023-05-08,Silver
C002785,Luis Murphy,Male,38,Perth,Australia,2023-03-20,Gold
C002786,Aaron Zamora,Female,54,Birmingham,United Kingdom,2024-06-08,Gold
C002787,Henry Garcia,Female,22,Manchester,United Kingdom,2018-07-30,Silver
C002788,Bradley Robertson Jr.,Male,63,Phoenix,United States,2020-01-01,Silver
C002789,John Moore,Female,23,Brisbane,Australia,2021-07-06,Silver
C002790,Courtney Foster,Female,52,Houston,United States,2018-07-13,Gold
C002791,Jeffrey White,Non-binary,70,Vancouver,Canada,2018-10-05,Gold
C002792,Ashley Gonzales,Male,66,Abu Dhabi,UAE,2020-03-21,Silver
C002793,Candice Gomez,Male,21,Glasgow,United Kingdom,2023-06-21,Gold
C002794,Ian Harrell,Male,20,Toulouse,France,2019-11-12,Gold
C002795,Colton Williams,Non-binary,38,Munich,Germany,2020-09-30,Silver
C002796,Patrick Santana,Non-binary,66,Toronto,Canada,2020-06-18,Silver
C002797,Cristian Mendoza,Male,20,Ottawa,Canada,2019-09-14,Gold
C002798,Deborah Fisher,Non-binary,49,Lyon,France,2018-01-23,Silver
C002799,Rebecca Klein,Female,50,Phoenix,United States,2019-05-26,Silver
C002800,Phillip Macias,Male,58,Cologne,Germany,2024-05-01,Gold
C002801,Tammy Cameron,Female,50,Hyderabad,India,2021-04-21,Silver
C002802,Brian Rodriguez,Female,39,Nice,France,2019-09-01,Silver
C002803,Christopher Porter,Male,59,Chennai,India,2020-06-05,Silver
C002804,Cynthia Gregory,Non-binary,60,Al Ain,UAE,2022-05-10,Gold
C002805,William Mclaughlin,Male,20,Lyon,France,2021-04-18,Gold
C002806,Dylan Tucker,Non-binary,65,Lyon,France,2024-05-10,Silver
C002807,Danielle Hernandez,Female,41,Nice,France,2021-12-11,Silver
C002808,Danielle Wang,Female,31,Nice,France,2022-05-07,Silver
C002809,Wendy Wright,Male,39,Manchester,United Kingdom,2019-10-04,Silver
C002810,Christina Mccarthy,Female,43,Montreal,Canada,2023-02-13,Gold
C002811,Meredith Shaw,Non-binary,56,Ajman,UAE,2020-06-05,Gold
C002812,Willie Garza,Non-binary,24,Paris,France,2018-01-01,Platinum
C002813,Crystal Anderson,Female,18,London,United Kingdom,2020-07-31,Silver
C002814,William Hickman,Male,41,Berlin,Germany,2019-10-31,Gold
C002815,Luis Davis,Male,35,Montreal,Canada,2021-07-21,Gold
C002816,Jason Torres,Male,37,Mumbai,India,2019-03-17,Silver
C002817,Crystal Rogers,Non-binary,65,Paris,France,2023-10-20,Gold
C002818,Jordan Schneider,Male,25,Abu Dhabi,UAE,2018-09-25,Gold
C002819,Derrick Ramirez,Non-binary,53,Al Ain,UAE,2020-04-28,Silver
C002820,Jason Flores,Non-binary,62,Dubai,UAE,2019-04-22,Silver
C002821,Andrew Williams,Male,20,Calgary,Canada,2022-03-26,Silver
C002822,Christy Kennedy,Male,18,Ajman,UAE,2022-11-27,Platinum
C002823,Ashlee Lopez,Non-binary,36,Chicago,United States,2024-02-12,Silver
C002824,Heidi Torres,Non-binary,35,Mumbai,India,2019-08-08,Silver
C002825,Adam Arnold,Non-binary,20,Dubai,UAE,2022-10-16,Gold
C002826,Erin Figueroa,Non-binary,49,Ottawa,Canada,2024-09-26,Silver
C002827,Richard Rice,Female,23,Birmingham,United Kingdom,2023-02-02,Silver
C002828,Matthew Clark,Male,41,Al Ain,UAE,2023-08-09,Platinum
C002829,Stephen Anderson,Non-binary,58,Hamburg,Germany,2020-12-13,Silver
C002830,Barbara Willis,Female,40,Montreal,Canada,2024-07-11,Silver
C002831,Martha Lee,Female,41,Al Ain,UAE,2021-09-03,Silver
C002832,Tammy Jones,Female,40,Delhi,India,2023-06-29,Silver
C002833,Grace Swanson,Female,50,Berlin,Germany,2023-04-27,Silver
C002834,Christina Le MD,Non-binary,65,Adelaide,Australia,2019-05-11,Platinum
C002835,Joshua King,Non-binary,43,Munich,Germany,2018-09-11,Gold
C002836,Sarah Meadows,Non-binary,20,Phoenix,United States,2022-06-03,Silver
C002837,Stephanie West,Non-binary,60,Birmingham,United Kingdom,2019-05-27,Gold
C002838,Susan Jones,Male,38,Perth,Australia,2024-03-23,Gold
C002839,Timothy Gordon,Female,51,Adelaide,Australia,2023-08-03,Gold
C002840,Kyle Horton,Female,65,Nice,France,2021-06-21,Gold
C002841,Angel Knight,Non-binary,59,Los Angeles,United States,2021-11-10,Silver
C002842,Melissa Yang,Non-binary,69,Paris,France,2018-12-01,Silver
C002843,Michael Berg,Male,66,Chicago,United States,2021-06-15,Silver
C002844,Carol Christensen,Non-binary,24,Nice,France,2024-12-05,Silver
C002845,Richard Morales,Female,25,London,United Kingdom,2019-10-06,Silver
C002846,Clinton Moore,Female,46,New York,United States,2019-01-05,Silver
C002847,Michael Suarez,Male,62,Perth,Australia,2023-01-31,Silver
C002848,Joy Zimmerman,Male,37,Montreal,Canada,2021-08-24,Gold
C002849,Elizabeth Robinson,Non-binary,20,Al Ain,UAE,2023-10-11,Silver
C002850,Kristen Jackson,Female,40,Leeds,United Kingdom,2018-04-07,Silver
C002851,David Williams,Non-binary,67,Ajman,UAE,2018-11-01,Silver
C002852,Stephen Ho,Male,42,Perth,Australia,2018-05-01,Platinum
C002853,Richard Day,Female,52,Houston,United States,2018-10-13,Silver
C002854,Rodney Nichols,Female,65,Houston,United States,2020-11-14,Silver
C002855,Gregory Jacobs,Female,37,Dubai,UAE,2022-09-13,Gold
C002856,Bradley Thornton,Non-binary,44,Abu Dhabi,UAE,2018-10-23,Silver
C002857,Miranda Ortiz,Non-binary,67,Cologne,Germany,2018-03-29,Platinum
C002858,Erika Brown,Non-binary,29,Dubai,UAE,2021-12-10,Silver
C002859,Samantha Robinson,Non-binary,64,Ottawa,Canada,2018-06-01,Silver
C002860,Cassandra Bonilla,Female,29,Phoenix,United States,2021-11-04,Silver
C002861,Veronica Osborne,Female,56,Berlin,Germany,2020-10-26,Silver
C002862,Ashley Reese,Male,48,Berlin,Germany,2022-02-19,Silver
C002863,Matthew Berg,Female,20,Vancouver,Canada,2020-07-28,Silver
C002864,Kristen Montoya,Female,32,Adelaide,Australia,2024-01-27,Silver
C002865,Derrick Perkins,Male,26,New York,United States,2019-02-15,Gold
C002866,Nicole Moore,Female,41,Leeds,United Kingdom,2024-10-03,Gold
C002867,Nicholas Richardson,Non-binary,41,Glasgow,United Kingdom,2023-05-27,Gold
C002868,Anna White,Male,35,Calgary,Canada,2021-09-17,Gold
C002869,Scott Lopez,Male,23,Toronto,Canada,2020-03-27,Platinum
C002870,Nicholas Holland Jr.,Female,50,Perth,Australia,2020-01-26,Platinum
C002871,Christopher Long,Male,28,Berlin,Germany,2018-09-26,Gold
C002872,Andrea Jones,Non-binary,52,Toulouse,France,2021-03-05,Gold
C002873,Terry Waller,Non-binary,29,Dubai,UAE,2022-12-14,Silver
C002874,Joseph Acosta,Male,27,Manchester,United Kingdom,2020-07-22,Silver
C002875,Lindsey Gray,Female,21,Toronto,Canada,2022-05-05,Gold
C002876,Ronald Hines,Non-binary,35,Phoenix,United States,2022-12-25,Gold
C002877,Amanda Wright,Female,33,Delhi,India,2022-02-01,Gold
C002878,Charles Burton,Female,48,Toulouse,France,2019-10-28,Silver
C002879,Vincent Rosario,Non-binary,58,Ottawa,Canada,2022-08-10,Platinum
C002880,Noah Morgan,Non-binary,26,Los Angeles,United States,2022-05-04,Silver
C002881,Christina Castillo,Non-binary,22,Houston,United States,2022-10-25,Silver
C002882,Jill Martin,Male,70,Montreal,Canada,2020-03-26,Silver
C002883,Christopher Brown,Female,67,Toronto,Canada,2021-05-11,Silver
C002884,Lori Martinez,Female,56,Perth,Australia,2019-11-30,Gold
C002885,Ashley Phillips,Non-binary,68,Frankfurt,Germany,2022-05-03,Platinum
C002886,Sara Thomas,Non-binary,51,Munich,Germany,2020-06-12,Silver
C002887,Allison Simmons,Non-binary,19,Houston,United States,2021-07-20,Silver
C002888,Matthew Perez,Non-binary,20,Los Angeles,United States,2021-02-22,Silver
C002889,Janice Henson,Non-binary,69,Chennai,India,2020-11-26,Silver
C002890,Ashley Jackson,Female,50,Brisbane,Australia,2022-02-24,Silver
C002891,Brian Sosa,Female,23,Frankfurt,Germany,2023-11-19,Silver
C002892,Luis Wilson,Non-binary,57,Adelaide,Australia,2023-05-16,Silver
C002893,Tamara Huang,Female,56,Bangalore,India,2022-05-15,Silver
C002894,Cassandra Moreno,Non-binary,30,Melbourne,Australia,2020-12-18,Platinum
C002895,Meghan Hernandez,Non-binary,61,Marseille,France,2021-07-02,Silver
C002896,Elizabeth Roth,Non-binary,68,Vancouver,Canada,2019-03-09,Gold
C002897,Brian Hendricks,Non-binary,61,Delhi,India,2021-01-28,Gold
C002898,Tasha Cochran,Female,55,Melbourne,Australia,2022-06-04,Silver
C002899,Angela Smith,Male,56,Delhi,India,2024-09-20,Gold
C002900,Brittany Rios,Non-binary,69,Melbourne,Australia,2022-03-24,Silver
C002901,James Griffith,Non-binary,35,Calgary,Canada,2022-11-01,Silver
C002902,Karen Jones,Female,56,Melbourne,Australia,2018-08-12,Silver
C002903,Tina Ramirez,Female,18,Ottawa,Canada,2018-07-26,Silver
C002904,Zachary White,Female,53,Chennai,India,2022-12-19,Gold
C002905,Francisco Coleman,Female,21,Vancouver,Canada,2021-08-21,Gold
C002906,Jennifer Leon,Male,48,Al Ain,UAE,2021-09-20,Silver
C002907,Robert Valdez,Male,25,Los Angeles,United States,2021-01-27,Gold
C002908,Jason Crawford,Male,35,London,United Kingdom,2018-11-30,Gold
C002909,Kim Underwood,Male,65,Delhi,India,2023-11-04,Silver
C002910,Kevin Fisher,Male,18,Glasgow,United Kingdom,2018-12-13,Silver
C002911,Melissa Goodman,Female,33,Bangalore,India,2019-12-18,Silver
C002912,Cynthia Smith,Female,33,Hyderabad,India,2019-04-17,Silver
C002913,Alicia Grant DVM,Male,69,Melbourne,Australia,2021-04-05,Silver
C002914,Amy Bailey,Male,54,Manchester,United Kingdom,2024-04-19,Gold
C002915,Sharon Fuentes,Male,24,Chennai,India,2020-02-04,Gold
C002916,Charles Castaneda,Female,57,Lyon,France,2019-05-30,Platinum
C002917,Susan Sanchez,Male,18,Marseille,France,2020-01-12,Gold
C002918,Amy Taylor,Non-binary,42,Ottawa,Canada,2021-10-18,Silver
C002919,Michele Bennett,Female,63,New York,United States,2021-10-11,Silver
C002920,Vincent Watson,Female,19,Ottawa,Canada,2022-08-09,Gold
C002921,Mary Jones,Female,68,Toulouse,France,2022-06-16,Silver
C002922,Sheila Johnson,Non-binary,57,Leeds,United Kingdom,2021-04-20,Gold
C002923,Bob Jones,Male,63,Marseille,France,2018-08-29,Gold
C002924,Robin Hernandez,Female,31,Vancouver,Canada,2019-11-09,Silver
C002925,Patrick Adkins,Male,63,Montreal,Canada,2020-06-22,Platinum
C002926,Elizabeth Jenkins,Female,19,Ottawa,Canada,2023-11-03,Platinum
C002927,Richard Dominguez,Female,63,Paris,France,2024-10-21,Silver
C002928,Christopher Ibarra,Female,19,Brisbane,Australia,2022-03-06,Silver
C002929,Paul Gordon,Male,45,Ajman,UAE,2020-03-03,Silver
C002930,Ronnie Frazier,Female,48,Bangalore,India,2019-05-07,Silver
C002931,Kristen Gallegos,Female,41,Paris,France,2018-05-30,Gold
C002932,Kathryn Fletcher,Male,57,Los Angeles,United States,2023-12-01,Gold
C002933,Christopher Dudley,Non-binary,34,Mumbai,India,2021-11-08,Silver
C002934,Vanessa Martinez,Female,29,Frankfurt,Germany,2019-12-13,Silver
C002935,Manuel Robinson,Male,32,Cologne,Germany,2018-10-14,Gold
C002936,Paul Hansen,Non-binary,48,Hamburg,Germany,2021-08-08,Platinum
C002937,Rose Mcdonald,Male,56,Paris,France,2024-01-23,Silver
C002938,Martin Wilcox,Male,52,Chicago,United States,2019-01-21,Gold
C002939,Robert Lucas,Male,52,Melbourne,Australia,2019-08-04,Silver
C002940,Brian Miller,Male,67,Birmingham,United Kingdom,2020-04-26,Gold
C002941,Sarah Johnson,Non-binary,21,Glasgow,United Kingdom,2021-05-08,Silver
C002942,Joshua Jones,Male,26,Leeds,United Kingdom,2020-01-22,Platinum
C002943,Nicole Parker,Female,47,Adelaide,Australia,2020-02-03,Silver
C002944,Margaret Johnson,Male,58,Los Angeles,United States,2023-02-26,Gold
C002945,William Cunningham,Male,18,Houston,United States,2020-06-11,Silver
C002946,Rachel Williams,Non-binary,52,Ajman,UAE,2024-03-06,Silver
C002947,Tony Smith,Female,68,Al Ain,UAE,2023-02-25,Gold
C002948,Douglas Sanders,Non-binary,44,Montreal,Canada,2019-06-03,Gold
C002949,Paul Swanson,Male,31,Abu Dhabi,UAE,2018-08-17,Gold
C002950,Michele Davis,Male,56,Brisbane,Australia,2021-07-05,Silver
C002951,Patrick Garcia,Male,38,Bangalore,India,2022-02-22,Silver
C002952,Brittany Matthews,Female,67,Manchester,United Kingdom,2023-06-07,Gold
C002953,Kevin Christian,Non-binary,26,Al Ain,UAE,2023-07-10,Gold
C002954,Christian Ford,Male,19,Vancouver,Canada,2019-12-07,Platinum
C002955,Anna Higgins,Female,47,Chennai,India,2024-01-24,Silver
C002956,Rhonda Pena,Male,44,Toulouse,France,2018-06-09,Silver
C002957,Candace Stuart,Female,41,Berlin,Germany,2018-06-15,Silver
C002958,Monica Curtis,Male,56,Calgary,Canada,2020-07-02,Silver
C002959,Gloria Floyd,Female,22,Dubai,UAE,2020-12-31,Silver
C002960,Isaac Chase,Male,18,Hyderabad,India,2018-11-11,Silver
C002961,Steven Schroeder,Male,50,Mumbai,India,2019-11-11,Gold
C002962,Daniel Bishop,Female,43,Sydney,Australia,2020-11-03,Gold
C002963,Christian Burton,Non-binary,38,Sharjah,UAE,2020-06-04,Silver
C002964,Robert Thomas PhD,Female,45,Houston,United States,2024-06-30,Gold
C002965,Tracy Harrington,Female,39,Los Angeles,United States,2023-08-15,Gold
C002966,Brandon Edwards,Male,66,Delhi,India,2019-09-02,Silver
C002967,Candice Ramirez,Female,32,Montreal,Canada,2018-05-11,Silver
C002968,Brandon White,Male,44,Manchester,United Kingdom,2022-11-04,Silver
C002969,Deanna Kennedy,Non-binary,54,Frankfurt,Germany,2020-03-03,Platinum
C002970,Shawn Santos,Male,28,Paris,France,2018-04-27,Silver
C002971,Caleb Carroll,Male,47,Dubai,UAE,2019-05-30,Platinum
C002972,Scott Morales,Male,60,Dubai,UAE,2021-11-28,Gold
C002973,Sylvia Anderson,Non-binary,41,Adelaide,Australia,2021-12-27,Platinum
C002974,Ryan Crane,Non-binary,53,Hyderabad,India,2024-12-05,Gold
C002975,Michael Hunter,Male,60,Adelaide,Australia,2023-10-20,Gold
C002976,Shawn Fleming,Male,32,Hyderabad,India,2024-12-06,Silver
C002977,Maria Figueroa,Female,50,Sharjah,UAE,2020-07-22,Silver
C002978,Roberto Smith,Non-binary,37,Toronto,Canada,2024-10-26,Platinum
C002979,Donna Moore,Non-binary,32,Los Angeles,United States,2024-08-31,Silver
C002980,Benjamin Price,Male,24,Toulouse,France,2023-12-07,Gold
C002981,Brandon Owens,Non-binary,43,Perth,Australia,2021-07-26,Gold
C002982,Stephanie Marshall,Male,28,Mumbai,India,2023-04-20,Silver
C002983,Nicholas Lowery,Male,45,Chicago,United States,2021-06-15,Gold
C002984,Patricia Gonzalez,Female,19,Frankfurt,Germany,2020-11-03,Platinum
C002985,Evan Davies,Male,49,Chicago,United States,2022-03-09,Platinum
C002986,Dr. John Ramirez,Male,43,Ottawa,Canada,2021-08-29,Gold
C002987,Christopher Harrison,Non-binary,69,Delhi,India,2019-05-28,Silver
C002988,Erica Johnson,Female,23,Adelaide,Australia,2018-11-09,Silver
C002989,Jamie Mayer,Non-binary,45,Manchester,United Kingdom,2022-03-11,Platinum
C002990,Jeffrey Kennedy,Male,48,Berlin,Germany,2019-07-06,Silver
C002991,Sean Cisneros,Non-binary,61,Bangalore,India,2023-12-15,Silver
C002992,Debra Reid,Male,37,New York,United States,2020-10-22,Silver
C002993,Benjamin Sullivan,Non-binary,18,New York,United States,2024-12-27,Platinum
C002994,Michael Savage,Female,24,Frankfurt,Germany,2020-04-10,Gold
C002995,Mckenzie Green,Female,26,Phoenix,United States,2018-07-21,Silver
C002996,Anna Valenzuela,Non-binary,67,Delhi,India,2023-12-15,Gold
C002997,Paul Martin,Male,62,Al Ain,UAE,2020-05-31,Silver
C002998,Jason Alvarez,Non-binary,48,Melbourne,Australia,2024-11-22,Silver
C002999,Caitlyn Horton,Non-binary,63,Bangalore,India,2024-12-05,Silver
C003000,Michael Price,Non-binary,38,Marseille,France,2019-10-17,Silver
C003001,Richard Harper,Male,23,Munich,Germany,2018-07-02,Gold
C003002,Michael Jensen,Male,46,Los Angeles,United States,2019-01-27,Silver
C003003,William Mcmillan,Female,62,Chicago,United States,2020-09-21,Gold
C003004,Nancy Stewart,Female,25,Ajman,UAE,2023-06-25,Gold
C003005,Jimmy Hernandez,Female,59,Delhi,India,2018-04-16,Silver
C003006,Ashley Cordova,Female,22,Vancouver,Canada,2018-06-01,Silver
C003007,Joseph Smith,Male,70,Chennai,India,2022-03-27,Silver
C003008,Ronnie Martinez,Female,26,Montreal,Canada,2024-12-09,Silver
C003009,Wayne Davis,Non-binary,62,Montreal,Canada,2019-07-26,Silver
C003010,William Fisher,Female,23,Hamburg,Germany,2022-02-21,Platinum
C003011,Carol Gray,Male,26,Melbourne,Australia,2020-01-16,Gold
